doc,label
"문 대통령의 지시에 따라 전남 나주로 이전한 한국전력, 경남 진주로 옮긴 LH(한국토지주택공사) 등 주요 공공기업들은 당장 올해 신규 채용부터 각 지역 대학 출신 인사들을 대거 채용할 것으로 보인다.","<문:PER> 대통령의 지시에 따라 전남 나주로 이전한 한국전력, 경남 진주로 옮긴 LH(한국토지주택공사) 등 주요 공공기업들은 당장 <올해:DAT> 신규 채용부터 각 지역 대학 출신 인사들을 대거 채용할 것으로 보인다."
"미국 중앙정보국(CIA) 국제정세 분석 자문관을 지낸, 자칭 “냉전의 전사”였던 찰머스 존슨(1931~2010) 전 캘리포니아대 교수가 <블로우백-미 제국이 치른 비용과 그 귀결>에서 한 얘기다.","미국 중앙정보국(CIA) 국제정세 분석 자문관을 지낸, 자칭 “냉전의 전사”였던 <찰머스 존슨:PER>(<1931~2010:DAT>) 전 캘리포니아대 교수가 <블로우백-미 제국이 치른 비용과 그 귀결>에서 한 얘기다."
김석 1980년대 후반부터 포스트모던 사상가의 하나로 이름이 많이 등장했지만 독자적으로 연구된 것은 오래되지 않았다.,<김석:PER> <1980년대 후반부터:DAT> 포스트모던 사상가의 하나로 이름이 많이 등장했지만 독자적으로 연구된 것은 오래되지 않았다.
최희서 : 저희 어머니도 거의 비슷한 말씀 하시는 것 같다.,<최희서:PER> : 저희 어머니도 거의 비슷한 말씀 하시는 것 같다.
불교는 어떤 해법을 갖고 있습니까.,불교는 어떤 해법을 갖고 있습니까.
"가게 주인은 ""밀가루와 섞지 않고 메밀가루 100%로 반죽을 만든다""고 했다.","가게 주인은 ""밀가루와 섞지 않고 메밀가루 100%로 반죽을 만든다""고 했다."
"카자흐스탄에 진출한 한국석유공사의 유상수 소장은 ""한국과 중국이 치열한 수주전을 벌이던 25억달러 규모의 발하슈 화력발전소의 건설 사업권을 카자흐스탄 정부가 이명박 대통령 방문 때 한국 기업에 넘겨준 것도 이런 맥락""이라고 해석했다.","카자흐스탄에 진출한 한국석유공사의 <유상수:PER> 소장은 ""한국과 중국이 치열한 수주전을 벌이던 25억달러 규모의 발하슈 화력발전소의 건설 사업권을 카자흐스탄 정부가 <이명박:PER> 대통령 방문 때 한국 기업에 넘겨준 것도 이런 맥락""이라고 해석했다."
"허 교수는 “기존 대기질 모델은 모델 편차라는 것이 있어 예측 정확도를 떨어뜨리는데, AI에서는 그런 게 나타나지 않는다”며 “적중률을 80%까지 끌어올리는 게 목표”라고 말했다.","<허:PER> 교수는 “기존 대기질 모델은 모델 편차라는 것이 있어 예측 정확도를 떨어뜨리는데, AI에서는 그런 게 나타나지 않는다”며 “적중률을 80%까지 끌어올리는 게 목표”라고 말했다."
-이준호와 영화 ‘스물’ 이후 다시 만나게 됐다.,-<이준호:PER>와 영화 ‘스물’ 이후 다시 만나게 됐다.
정부 여당이 혹여 잘못된 길을 갈 때 대안이 돼야 할 제1야당이 국민의 사랑을 잃고 지리멸렬 상태를 극복하지 못한다면 헌정사의 위기로 이어질 수 있기 때문이다.,정부 여당이 혹여 잘못된 길을 갈 때 대안이 돼야 할 제1야당이 국민의 사랑을 잃고 지리멸렬 상태를 극복하지 못한다면 헌정사의 위기로 이어질 수 있기 때문이다.
정부는 통신사 또는 케이블TV 인수합병을 심사하며 경쟁제한성을 해소하고 방송통신 발전에필요한 조건을 부과했다.,정부는 통신사 또는 케이블TV 인수합병을 심사하며 경쟁제한성을 해소하고 방송통신 발전에필요한 조건을 부과했다.
경기도도 비상대응체계 마련에 나섰다.,경기도도 비상대응체계 마련에 나섰다.
이를 제대로 느끼려면 IMAX를 추천한다.,이를 제대로 느끼려면 IMAX를 추천한다.
천안 공장을 더이상 운영하지 않겠다는 회사의 방침에 따라 마지막까지 남은 조합원 70여명은 이제 새 일자리를 알아봐야 할 처지가 됐다.,천안 공장을 더이상 운영하지 않겠다는 회사의 방침에 따라 마지막까지 남은 조합원 70여명은 이제 새 일자리를 알아봐야 할 처지가 됐다.
정수장학회가 지난 27일 이사회를 열어 신임 이사장에 김삼천(金三天·64·사진) JSN코리아 대표를 선임하고 이를 서울시교육청에 신고한 것으로 28일 확인됐다.,정수장학회가 <지난 27일:DAT> 이사회를 열어 신임 이사장에 <김삼천:PER>(金三天·64·사진) JSN코리아 대표를 선임하고 이를 서울시교육청에 신고한 것으로 <28일:DAT> 확인됐다.
"당 중앙군사위원회 관련 부서와 무장경찰부대 총사령부, 수리(水利), 위생계획부, 공업정보화, 지진 담당부서까지 총동원됐다.","당 중앙군사위원회 관련 부서와 무장경찰부대 총사령부, 수리(水利), 위생계획부, 공업정보화, 지진 담당부서까지 총동원됐다."
나중에 조선 왕은 청 황제에게 편지를 보내 ‘신부가 죽은 뒤에야 공범의 자백으로 그의 출신지를 알게 됐다’고 해명했다.,나중에 조선 왕은 청 황제에게 편지를 보내 ‘신부가 죽은 뒤에야 공범의 자백으로 그의 출신지를 알게 됐다’고 해명했다.
"질병 유전자검사를 임시허용한 산자부의 특례사업와 달리, 복지부 시범사업에선 검사 항목은 늘었으나 질병 유전자는 전과 마찬가지로 제외됐다.","질병 유전자검사를 임시허용한 산자부의 특례사업와 달리, 복지부 시범사업에선 검사 항목은 늘었으나 질병 유전자는 전과 마찬가지로 제외됐다."
인천 초등생 살해사건의 피의자 김모(17)양과 변호인들은 이번 범행이 정신병력에 따른 우발적 행위라고 주장한다.,인천 초등생 살해사건의 피의자 <김:PER>모(17)양과 변호인들은 이번 범행이 정신병력에 따른 우발적 행위라고 주장한다.
이와 함께 매년 청년 미취업자를 기존 직원의 3% 또는 5% 이상 의무 채용토록 하는 청년고용촉진법안에 대해서도 ‘부담 된다’는 응답이 71.7%를 차지했다.,이와 함께 매년 청년 미취업자를 기존 직원의 3% 또는 5% 이상 의무 채용토록 하는 청년고용촉진법안에 대해서도 ‘부담 된다’는 응답이 71.7%를 차지했다.
메이저리그 최고령 선수인 콜론은 미네소타 유니폼을 입고 19일 뉴욕 양키스와의 경기에 선발 등판한다.,메이저리그 최고령 선수인 <콜론:PER>은 미네소타 유니폼을 입고 <19일:DAT> 뉴욕 양키스와의 경기에 선발 등판한다.
검찰 관계자는 박 전 회장의 진술이 “박관용 전 국회의장을 가리키는 게 아닌가 싶다”고 말했다.,검찰 관계자는 <박:PER> 전 회장의 진술이 “<박관용:PER> 전 국회의장을 가리키는 게 아닌가 싶다”고 말했다.
“헤드셋 쓰셨죠.,“헤드셋 쓰셨죠.
"검찰은 분납을 더 연장하는 것은 가능하지만, 지금까지 이들이 낸 돈이 터무니없이 적어 돈을 낼 의사가 없는 것으로 판단했다.","검찰은 분납을 더 연장하는 것은 가능하지만, 지금까지 이들이 낸 돈이 터무니없이 적어 돈을 낼 의사가 없는 것으로 판단했다."
IBM과 전략적 파트너십을 통한 정부∙기업 대상 AI 기반 모바일 솔루션 발표,IBM과 전략적 파트너십을 통한 정부∙기업 대상 AI 기반 모바일 솔루션 발표
"서 대표는 ""원천기술을 가지고 있어 대상 질환에 맞게 자체 개발할 수 있는 역량을 보유하고 있다""고 했다.","<서:PER> 대표는 ""원천기술을 가지고 있어 대상 질환에 맞게 자체 개발할 수 있는 역량을 보유하고 있다""고 했다."
"'새로운 것'에 대한 갈증이 느껴질 때쯤이면, 프레시한 음악을 들려주는 아티스트가 알맞은 때에 '슉' 하고 등장한다는 점에서 그렇다.","'새로운 것'에 대한 갈증이 느껴질 때쯤이면, 프레시한 음악을 들려주는 아티스트가 알맞은 때에 '슉' 하고 등장한다는 점에서 그렇다."
"'중앙예비경찰(CRPF)' 부대의 이동경로를 정확히 예측해 급조폭발물(IED)을 설치했고, 선두의 지뢰제거차량부터 폭파해 부대 전체를 '외통수'로 몰아넣었다.","'중앙예비경찰(CRPF)' 부대의 이동경로를 정확히 예측해 급조폭발물(IED)을 설치했고, 선두의 지뢰제거차량부터 폭파해 부대 전체를 '외통수'로 몰아넣었다."
5회 2사 만루에서 SK 김강민은 프로 데뷔 13시즌 만에 첫 만루홈런을 터뜨렸다.,5회 2사 만루에서 SK <김강민:PER>은 프로 데뷔 <13시즌 만:DAT>에 첫 만루홈런을 터뜨렸다.
당장 내년까지 간병수요를 60만명 줄인다는 목표다.,당장 내년까지 간병수요를 60만명 줄인다는 목표다.
가방에서 꺼낸 공과 일치한다는 경기위원의 판정이 내려졌다.,가방에서 꺼낸 공과 일치한다는 경기위원의 판정이 내려졌다.
국내에서 인공지능 창작 도구를 활용한 미술전시회가 처음 열렸다.,국내에서 인공지능 창작 도구를 활용한 미술전시회가 처음 열렸다.
서울도서관 한옥으로 새단장,서울도서관 한옥으로 새단장
페루 빈민 대부분이 은행계좌가 없다는 점도 문제가 됐다.,페루 빈민 대부분이 은행계좌가 없다는 점도 문제가 됐다.
"STX그룹의 R&D 전략을 진두지휘할 STX종합기술원 준공식이 22일 경남 창원시 중앙동 종합기술원에서 STX그룹 강덕수 회장, 김두관 경남지사, 박완수 창원시장 등이 참석한 가운데 열렸다.","STX그룹의 R&D 전략을 진두지휘할 STX종합기술원 준공식이 <22일:DAT> 경남 창원시 중앙동 종합기술원에서 STX그룹 <강덕수:PER> 회장, <김두관:PER> 경남지사, <박완수:PER> 창원시장 등이 참석한 가운데 열렸다."
"정부는 국제금융기구 개혁, 선진국과 신흥국 간 개발격차 해소, 녹색성장 등도 주요 의제항목에 올려놓고 있다.","정부는 국제금융기구 개혁, 선진국과 신흥국 간 개발격차 해소, 녹색성장 등도 주요 의제항목에 올려놓고 있다."
"""OB맥주 매각 땐 1인당 위로금 1600만원 지급"";인베브사, 노조와 합의","""OB맥주 매각 땐 1인당 위로금 1600만원 지급"";인베브사, 노조와 합의"
"정경화는 1974년 6곡 중 일부를 녹음한 적은 있었지만, 전곡 녹음으로 이어지지는 않았다.","<정경화:PER>는 <1974년:DAT> 6곡 중 일부를 녹음한 적은 있었지만, 전곡 녹음으로 이어지지는 않았다."
"지난 1월 수출·수입 규모는 전년 같은 기간보다 각각 25%, 29%가 늘었다.","<지난 1월:DAT> 수출·수입 규모는 <전년:DAT> 같은 기간보다 각각 25%, 29%가 늘었다."
"김시우는 ""올해 초에는 부상이 많아 고생했지만 다행히 몸 상태가 나아졌다""며 ""같은 팀 선수들과 호흡만 잘 맞으면 잘 풀릴 것 같다""고 했다.","<김시우:PER>는 ""<올해 초:DAT>에는 부상이 많아 고생했지만 다행히 몸 상태가 나아졌다""며 ""같은 팀 선수들과 호흡만 잘 맞으면 잘 풀릴 것 같다""고 했다."
1899년 4월 서울 종로구 권농동에서 기독교 장로의 아들로 태어나 경신학교에 다녔다.,<1899년 4월:DAT> 서울 종로구 권농동에서 기독교 장로의 아들로 태어나 경신학교에 다녔다.
"수시 1차에서 SSU미래인재, 특기자, SSU참사랑인재전형을 통해 648명을 뽑는다.","수시 1차에서 SSU미래인재, 특기자, SSU참사랑인재전형을 통해 648명을 뽑는다."
•작년 고성 산불때 벌써 끊겨,•<작년:DAT> <고성 산불때:DAT> 벌써 끊겨
"A 씨처럼 보유 부동산이 없는 중소사업자도 내년 6월부터는 농축산물, 기계, 원재료 등을 은행에 담보로 맡기고 대출을 받을 수 있는 길이 열린다.","A 씨처럼 보유 부동산이 없는 중소사업자도 <내년 6월부터:DAT>는 농축산물, 기계, 원재료 등을 은행에 담보로 맡기고 대출을 받을 수 있는 길이 열린다."
기말고사 맞은 대학가도 메르스로 뒤숭숭,기말고사 맞은 대학가도 메르스로 뒤숭숭
"수학에서는 방정식의 해를 구하려는 문자, 미지수로 ‘X’를 사용한다.","수학에서는 방정식의 해를 구하려는 문자, 미지수로 ‘X’를 사용한다."
"신 씨는 “손숙 선생님이 어머니로 나오신 연극은 다 봤는데, 이번 작품은 업히는 장면도 있고 움직임이 제일 많은 것 같다.","<신:PER> 씨는 “<손숙:PER> 선생님이 어머니로 나오신 연극은 다 봤는데, 이번 작품은 업히는 장면도 있고 움직임이 제일 많은 것 같다."
에픽이 하는 일은 많지만 전세계 직원이 1500명 수준이고 한국은 겨우 25명이다.,에픽이 하는 일은 많지만 전세계 직원이 1500명 수준이고 한국은 겨우 25명이다.
2011년부터 9년 연속 보건복지부 지원을 받아냈다.,<2011년부터:DAT> <9년:DAT> 연속 보건복지부 지원을 받아냈다.
독일 정신문화에서 압도적 존재감을 과시하는 요한 볼프강 폰 괴테의 경우는 조금 달랐다.,독일 정신문화에서 압도적 존재감을 과시하는 <요한 볼프강 폰 괴테:PER>의 경우는 조금 달랐다.
이 부위는 선수 간 몸싸움이 많은 축구에서 자주 발생하는 부상 부위다.,이 부위는 선수 간 몸싸움이 많은 축구에서 자주 발생하는 부상 부위다.
"노무현 정부 시절 도입했던 LTV(집값의 일정 부분만 대출해주는 제도), DTI(소득에 따라 대출금액을 결정하는 제도) 제도는 부실 대출을 제한하는 효과를 냈다.","<노무현:PER> 정부 시절 도입했던 LTV(집값의 일정 부분만 대출해주는 제도), DTI(소득에 따라 대출금액을 결정하는 제도) 제도는 부실 대출을 제한하는 효과를 냈다."
눈과 귀의 생김새가 조금씩 차이가 있는 것과 같은 이치다.,눈과 귀의 생김새가 조금씩 차이가 있는 것과 같은 이치다.
이곳에서 주인 모를 무덤과 제단이 발견되자 당시 교회는 야고보 성인의 무덤이라고 선포한 것.,이곳에서 주인 모를 무덤과 제단이 발견되자 당시 교회는 <야고보:PER> 성인의 무덤이라고 선포한 것.
‘최순실 예산’ 수천억원 도려내,‘<최순실:PER> 예산’ 수천억원 도려내
"이런 한·미·일의 방침은 ‘안보리에 문제를 제기하겠다’는 기존 태도를 재확인한 것이지만, 제재를 포함한 구체적인 대응 방안 마련은 쉽지 않아 보인다.","이런 한·미·일의 방침은 ‘안보리에 문제를 제기하겠다’는 기존 태도를 재확인한 것이지만, 제재를 포함한 구체적인 대응 방안 마련은 쉽지 않아 보인다."
"또 미디어 강사의 공인 자격증 제도인 '미디어 교육사'를 2013년부터 도입하고, 올해부터 매년 100명씩 전·현직 언론인이 NIE 강사로 나설 수 있도록 재교육 프로그램을 제공할 방침이다.","또 미디어 강사의 공인 자격증 제도인 '미디어 교육사'를 <2013년부터:DAT> 도입하고, <올해부터:DAT> 매년 100명씩 전·현직 언론인이 NIE 강사로 나설 수 있도록 재교육 프로그램을 제공할 방침이다."
"경북도는 2011년 국비예산 10억원을 신규로 확보, 울릉도 녹색섬 조성을 위한 세부계획 용역을 수립하고 관련 사업을 추진한다고 22일 밝혔다.","경북도는 <2011년:DAT> 국비예산 10억원을 신규로 확보, 울릉도 녹색섬 조성을 위한 세부계획 용역을 수립하고 관련 사업을 추진한다고 <22일:DAT> 밝혔다."
검찰이 수사 중인 부산·보해·삼화저축은행을 통틀어 부실회계 책임을 물어 회계사에 대해 영장을 청구한 것은 양씨가 처음이다.,검찰이 수사 중인 부산·보해·삼화저축은행을 통틀어 부실회계 책임을 물어 회계사에 대해 영장을 청구한 것은 <양:PER>씨가 처음이다.
"민주당은 언제쯤이면 만년 학생, 만년 을(乙)의 신세를 면하고 홀로 당당히 설 수 있을까.","민주당은 언제쯤이면 만년 학생, 만년 을(乙)의 신세를 면하고 홀로 당당히 설 수 있을까."
배우에게도 제가 느끼고 생각한 걸 전하면 됐고.,배우에게도 제가 느끼고 생각한 걸 전하면 됐고.
러시아 사기업과 은행은 현재 6000억달러에 이르는 국외 채무를 지고 있는데 이중 1000억달러는 만기가 내년이다.,러시아 사기업과 은행은 현재 6000억달러에 이르는 국외 채무를 지고 있는데 이중 1000억달러는 만기가 <내년:DAT>이다.
이때 한국에 좌파정권이 있었다는 것이 그에게는 천만다행인 셈이었다.,이때 한국에 좌파정권이 있었다는 것이 그에게는 천만다행인 셈이었다.
우리 몸은 더위에 노출되면 체온 상승을 막으려고 혈관을 팽창시킨다.,우리 몸은 더위에 노출되면 체온 상승을 막으려고 혈관을 팽창시킨다.
"오메가 지방산이 넉넉한 씨 벅손, 콜라겐 섬유 탄력도를 높여주는 블루베리는 푸석한 피부를 탱탱하게 가꿔줍니다.""","오메가 지방산이 넉넉한 씨 벅손, 콜라겐 섬유 탄력도를 높여주는 블루베리는 푸석한 피부를 탱탱하게 가꿔줍니다."""
"트럼프 줄곧 ‘여론조사 조작’ 의혹 제기, 숨은 표 있다고 주장해","<트럼프:PER> 줄곧 ‘여론조사 조작’ 의혹 제기, 숨은 표 있다고 주장해"
"1997∼1998 정규리그 우승을 맛본 그는 재키 존스, 로렌조 홀과 1999∼2000시즌까지 현대의 정규리그 3연패를 일궜다.","<1997∼1998:DAT> 정규리그 우승을 맛본 그는 <재키 존스:PER>, <로렌조 홀:PER>과 <1999∼2000시즌까지:DAT> 현대의 정규리그 3연패를 일궜다."
"며칠에 걸쳐 족발을 다듬고 삶아 가져왔다는 나병국(31·유학생)씨는 ""집에서 음식을 해먹다가 다들 맛있다고 해서 레스토랑 데이에 처음 나왔다""며 ""김치나 김밥은 핀란드인들도 잘 알고 있어 색다른 것을 준비했다""고 말했다.","며칠에 걸쳐 족발을 다듬고 삶아 가져왔다는 <나병국:PER>(31·유학생)씨는 ""집에서 음식을 해먹다가 다들 맛있다고 해서 레스토랑 데이에 처음 나왔다""며 ""김치나 김밥은 핀란드인들도 잘 알고 있어 색다른 것을 준비했다""고 말했다."
"그는 “트리폴리는 우리가 통제하고 있다”, “안심해도 된다”고 말하며 손가락으로 승리를 뜻하는 브이(V)자를 그려 보이기도 했다.","그는 “트리폴리는 우리가 통제하고 있다”, “안심해도 된다”고 말하며 손가락으로 승리를 뜻하는 브이(V)자를 그려 보이기도 했다."
작품은 ‘나의 나방’이다.,작품은 ‘나의 나방’이다.
사진작가 아버지와 화가 어머니 밑에서 미술 교육을 받은 그는 로스쿨 졸업 후 10여년간 변호사의 길을 걸었다.,사진작가 아버지와 화가 어머니 밑에서 미술 교육을 받은 그는 로스쿨 졸업 후 <10여년간:DAT> 변호사의 길을 걸었다.
바로 뇌종양이다.,바로 뇌종양이다.
노다 요시히코 일본 총리의 지시로 일본의 장기 비전을 검토하고 있는 정부 위원회가 일본의 안전보장 정책과 관련해 ‘앞으로 헌법 해석을 바꿔 집단적 자위권의 행사를 인정해야 한다’는 내용을 담은 보고서를 작성했다고 <엔에이치케이>(NHK) 방송이 5일 보도했다.,<노다 요시히코:PER> 일본 총리의 지시로 일본의 장기 비전을 검토하고 있는 정부 위원회가 일본의 안전보장 정책과 관련해 ‘앞으로 헌법 해석을 바꿔 집단적 자위권의 행사를 인정해야 한다’는 내용을 담은 보고서를 작성했다고 <엔에이치케이>(NHK) 방송이 5일 보도했다.
“이번 조사를 통해 건선 환자들의 질환 관리에서의 어려움과 기대를 재확인한 만큼 건선과 건선 환우에 대한 사회적 인식과 치료 환경의 개선을 위해 노력을 지속해 나갈 것”이라고 말했다.,“이번 조사를 통해 건선 환자들의 질환 관리에서의 어려움과 기대를 재확인한 만큼 건선과 건선 환우에 대한 사회적 인식과 치료 환경의 개선을 위해 노력을 지속해 나갈 것”이라고 말했다.
'맞춤형 무한복지'는 '필요한 사람'에게 전 생애에 걸쳐 '필요할 때'에 일자리·보육·생계·노후·건강 등 '필요한 것'을 제공하는 복지라고 김 지사는 설명했다.,'맞춤형 무한복지'는 '필요한 사람'에게 전 생애에 걸쳐 '필요할 때'에 일자리·보육·생계·노후·건강 등 '필요한 것'을 제공하는 복지라고 <김:PER> 지사는 설명했다.
2009년부터 올해까지 한화 팬들은 승리보다 패배에 익숙했다.,<2009년부터 올해까지:DAT> 한화 팬들은 승리보다 패배에 익숙했다.
부제목이 ‘쇼팽을 사랑한 소설가의 어느 창작노트로부터’인 이 책에는 지은이가 직접 취재한 쇼팽의 흔적들이 선명하게 담겨 있다.,부제목이 ‘<쇼팽:PER>을 사랑한 소설가의 어느 창작노트로부터’인 이 책에는 지은이가 직접 취재한 <쇼팽:PER>의 흔적들이 선명하게 담겨 있다.
염증 같은 위험요소를 통제하는 샤페론을 만드는 회사라는 뜻이다.,염증 같은 위험요소를 통제하는 샤페론을 만드는 회사라는 뜻이다.
동양의학에서는 혈액의 순환과 함께 기운도 함께 흐른다고 여긴다.,동양의학에서는 혈액의 순환과 함께 기운도 함께 흐른다고 여긴다.
하창우 전 대한변호사협회장은 법률지원단장으로 캠프에 합류했다.,<하창우:PER> 전 대한변호사협회장은 법률지원단장으로 캠프에 합류했다.
박근혜 대통령이 3일 문화체육관광부 장관 후보자에 김종덕(57·사진) 홍익대 시각디자인과 교수를 지명했다.,<박근혜:PER> 대통령이 <3일:DAT> 문화체육관광부 장관 후보자에 <김종덕:PER>(57·사진) 홍익대 시각디자인과 교수를 지명했다.
[수도권]경인운하 해사부두 어디로…,[수도권]경인운하 해사부두 어디로…
"테인 세인 대통령이 군부 강경파와 거리 두기를 시도하면서 상당한 개혁 의지를 보이고 있고, 야당과 시민사회세력의 영향력 확대가 뚜렷하기 때문이다.","<테인 세인:PER> 대통령이 군부 강경파와 거리 두기를 시도하면서 상당한 개혁 의지를 보이고 있고, 야당과 시민사회세력의 영향력 확대가 뚜렷하기 때문이다."
기상청(청장 김종석)과 환경부(장관 조명래)는 27일(수) 합동브리핑을 열고 지난달(1월25일) 서해상에서 진행했던 인공강우 실험에 대한 상세 분석 결과를 발표했다.,기상청(청장 <김종석:PER>)과 환경부(장관 <조명래:PER>)는 <27일:DAT>(<수:DAT>) 합동브리핑을 열고 <지난달:DAT>(<1월25일:DAT>) 서해상에서 진행했던 인공강우 실험에 대한 상세 분석 결과를 발표했다.
이 경우 서울역 고가를 이용할 때보다 7분가량 더 걸릴 것으로 예상됐다.,이 경우 서울역 고가를 이용할 때보다 7분가량 더 걸릴 것으로 예상됐다.
A씨가 경찰에서 1차 피해자 진술까지 마친 뒤 B의원은 지난 주말 A씨를 만나 사과한다는 뜻을 전한 것으로 알려졌다.,A씨가 경찰에서 1차 피해자 진술까지 마친 뒤 B의원은 <지난 주말:DAT> A씨를 만나 사과한다는 뜻을 전한 것으로 알려졌다.
김보라 감독 : N차 관람하신 분의 내공이 쌓인 질문인 것 같다.,<김보라:PER> 감독 : N차 관람하신 분의 내공이 쌓인 질문인 것 같다.
"""'시인 같은 디자이너'라는 말을 종종 듣는데 어린 시절 보고 느낀 제주의 자연에서 영향을 많이 받은 것 같다.","""'시인 같은 디자이너'라는 말을 종종 듣는데 어린 시절 보고 느낀 제주의 자연에서 영향을 많이 받은 것 같다."
그러나 메시는 유독 월드컵에서 부진했다.,그러나 <메시:PER>는 유독 월드컵에서 부진했다.
"""7~8년 전 중국 바이두와 텐센트가 한국에 와서 배우려고 할 때 한국 기업들은 거들떠보지도 않았다.","""<7~8년 전:DAT> 중국 바이두와 텐센트가 한국에 와서 배우려고 할 때 한국 기업들은 거들떠보지도 않았다."
마크 저커버그(33·사진) 페이스북 최고경영자(CEO)가 미국 하버드대 졸업식에서 연설한다.,<마크 저커버그:PER>(33·사진) 페이스북 최고경영자(CEO)가 미국 하버드대 졸업식에서 연설한다.
그의 (골프) 쇼트게임 실력은 형편없었습니다.,그의 (골프) 쇼트게임 실력은 형편없었습니다.
"이 지역의 정보망이 거의 괴멸된 것으로 추정되며, 중앙정보국 역사상 흔치않은 대참사다.","이 지역의 정보망이 거의 괴멸된 것으로 추정되며, 중앙정보국 역사상 흔치않은 대참사다."
특히 최근 법원이 절차상의 문제로 재건축·재개발 사업 추진위원회 및 조합설립 인가 소송에서 잇달아 무효 판결을 내리면서 재건축·재개발 현장은 혼란에 빠진 상황이다.,특히 최근 법원이 절차상의 문제로 재건축·재개발 사업 추진위원회 및 조합설립 인가 소송에서 잇달아 무효 판결을 내리면서 재건축·재개발 현장은 혼란에 빠진 상황이다.
심 대표는 1990년대 초반에 소위 '기획영화'가 나온 배경으로 '수요와 공급의 일치'를 들었다.,<심:PER> 대표는 <1990년대 초반:DAT>에 소위 '기획영화'가 나온 배경으로 '수요와 공급의 일치'를 들었다.
이틀 동안 새로운 후원자가 50여명 탄생했다.,<이틀 동안:DAT> 새로운 후원자가 50여명 탄생했다.
