doc,label
이번 전시에서는 축소 제작한 ‘하단 돛배’가 출품된다.,이번 전시에서는 축소 제작한 ‘하단 돛배’가 출품된다.
시는 주민과 작가들의 협의체인 ‘아름다운 행궁길’과 함께 공방거리에 있는 업소 58곳의 간판과 벽면을 업소 특징에 맞춰 타일벽으로 바꿨다.,시는 주민과 작가들의 협의체인 ‘아름다운 행궁길’과 함께 공방거리에 있는 업소 58곳의 간판과 벽면을 업소 특징에 맞춰 타일벽으로 바꿨다.
평소 같으면 7시간 걸리는 거리였다.,평소 같으면 7시간 걸리는 거리였다.
이와 함께 천안함 피격 1주기 추모행사를 내년 3월 국립대전현충원에서 개최하고 6월 25일에는 북한의 포격 도발이 있었던 연평도에서 대학생 6·25전적지 답사 국토대장정 출정식이 열린다.,이와 함께 천안함 피격 1주기 추모행사를 내년 3월 <국립대전현충원:LOC>에서 개최하고 6월 25일에는 북한의 포격 도발이 있었던 <연평도:LOC>에서 대학생 <6·25전적지:LOC> 답사 국토대장정 출정식이 열린다.
9시 방향의 서브 다이얼은 버즈 올드린이 달 표면에서 사다리를 내려가는 유명한 이미지를 보여준다.,9시 방향의 서브 다이얼은 버즈 올드린이 <달:LOC> 표면에서 사다리를 내려가는 유명한 이미지를 보여준다.
11일 발표된 11월 미국소비자심리지수 예비치는 전달(60.9)에 비해 크게 오른 64.2를 보이며 6월 이후 최고치를 나타냈다.,11일 발표된 11월 <미국:LOC>소비자심리지수 예비치는 전달(60.9)에 비해 크게 오른 64.2를 보이며 6월 이후 최고치를 나타냈다.
"그럼에도 일제는 중국전쟁·태평양전쟁을 일으키고 징용징병, 근로정신대, 위안부를 끌고 갔다.","그럼에도 <일제:LOC>는 중국전쟁·태평양전쟁을 일으키고 징용징병, 근로정신대, 위안부를 끌고 갔다."
"전 평론가는 ""자전차왕 엄복동을 주인공으로 한 영화도 대규모로 제작되는데 한국 독립운동사에서 가장 중요한 인물인 유관순 열사가 왜 영화계에서 이런 처우를 받는지 이해하기 어렵다""면서 ""사회적으로는 유관순 열사가 올해 1등급 서훈이 됐다는데 영화 산업에서는 10억 저예산으로 제작되는 걸 보면 씁쓸하고 부끄럽다""라고 지적했다.","전 평론가는 ""자전차왕 엄복동을 주인공으로 한 영화도 대규모로 제작되는데 <한국:LOC> 독립운동사에서 가장 중요한 인물인 유관순 열사가 왜 영화계에서 이런 처우를 받는지 이해하기 어렵다""면서 ""사회적으로는 유관순 열사가 올해 1등급 서훈이 됐다는데 영화 산업에서는 10억 저예산으로 제작되는 걸 보면 씁쓸하고 부끄럽다""라고 지적했다."
"포드, 피아트크라이슬러자동차(FCA), 도요타, GM 등이 트럼프의 ‘트윗 한 방’에 바짝 엎드렸다.","포드, 피아트크라이슬러자동차(FCA), 도요타, GM 등이 트럼프의 ‘트윗 한 방’에 바짝 엎드렸다."
이밖에 양꽃님 이필승 라준 등이 출연한다.,이밖에 양꽃님 이필승 라준 등이 출연한다.
노숙을 밥 먹듯 하던 오어에게 어느 날 구원의 손길을 내민 것은 리앤이었다.,노숙을 밥 먹듯 하던 오어에게 어느 날 구원의 손길을 내민 것은 리앤이었다.
그런데 로널드 델라로사 필리핀 경찰청장이 16일 현지 기자들에게 의외의 말을 했다.,그런데 로널드 델라로사 <필리핀:LOC> 경찰청장이 16일 현지 기자들에게 의외의 말을 했다.
'지지옥션배' 시청률이 고공 행진을 펼치는 데는 몇 가지 이유가 있다.,'지지옥션배' 시청률이 고공 행진을 펼치는 데는 몇 가지 이유가 있다.
특히 세계 최강의 특수부대로 알려진 미 해군 특수부대 '네이비 실(Navy SEAL)'팀 66명을 태울 수 있다.,특히 세계 최강의 특수부대로 알려진 <미:LOC> 해군 특수부대 '네이비 실(Navy SEAL)'팀 66명을 태울 수 있다.
시위는 3일에도 이어져 샤오시먼 일대와 베이위안춘(北園春) 농산물도매시장 등지에서 1000명 이상의 한족 시위대가 산발적으로 시위를 벌였다.,시위는 3일에도 이어져 <샤오시먼:LOC> 일대와 <베이위안춘(北園春) 농산물도매시장:LOC> 등지에서 1000명 이상의 한족 시위대가 산발적으로 시위를 벌였다.
‘착한카드 캠페인’에서 굿네이버스를 지정 기부처로 선택하면 국내외에서 밥을 굶는 아이들을 도울 수 있다.,‘착한카드 캠페인’에서 굿네이버스를 지정 기부처로 선택하면 국내외에서 밥을 굶는 아이들을 도울 수 있다.
이 때문에 선수들은 레이스를 마치자마자 허리를 펴면서 경기복 앞쪽을 열어젖히게 된다.,이 때문에 선수들은 레이스를 마치자마자 허리를 펴면서 경기복 앞쪽을 열어젖히게 된다.
LG전자는 2013년 국제 무대인 ‘인터솔라어워드 2013’에서 태양광 부문 본상을 수상하면서 해외 바이어들에게 본격적으로 신뢰를 얻기 시작했다.,LG전자는 2013년 국제 무대인 ‘인터솔라어워드 2013’에서 태양광 부문 본상을 수상하면서 해외 바이어들에게 본격적으로 신뢰를 얻기 시작했다.
―하지만 이미 미국의 부채가 너무 많지 않나요.,―하지만 이미 <미국:LOC>의 부채가 너무 많지 않나요.
체험공간 안에 들어간 학생들이 가장 센 강도인 ‘연약한 지반 위에 세워진 건물’ 버튼을 누르자 거실 바닥이 좌우로 마구 흔들렸다.,체험공간 안에 들어간 학생들이 가장 센 강도인 ‘연약한 지반 위에 세워진 건물’ 버튼을 누르자 거실 바닥이 좌우로 마구 흔들렸다.
"이번 겨울 유난히 시베리아 혹한이 몰아닥치면서 인터넷에는 '소개팅 할 때 롱패딩 입으면 이상할까요', '소개팅이 처음이라 무슨 옷 입고 나가는게 좋을지, 롱패딩 입으면 이상할까요'라는 질문이 다수 올라왔다.","이번 겨울 유난히 <시베리아:LOC> 혹한이 몰아닥치면서 인터넷에는 '소개팅 할 때 롱패딩 입으면 이상할까요', '소개팅이 처음이라 무슨 옷 입고 나가는게 좋을지, 롱패딩 입으면 이상할까요'라는 질문이 다수 올라왔다."
국세청이 탈세 조사 명분으로 지나치게 사생활을 침해할 수 있는 만큼 당사자에게 국세청의 조사 사실을 알려야 한다는 야당의 주장을 여당이 받아들였다.,국세청이 탈세 조사 명분으로 지나치게 사생활을 침해할 수 있는 만큼 당사자에게 국세청의 조사 사실을 알려야 한다는 야당의 주장을 여당이 받아들였다.
오는 9월 인천에서 열리는 아시안게임에 북한 선수단 참가가 기대된다.,오는 9월 <인천:LOC>에서 열리는 아시안게임에 <북한:LOC> 선수단 참가가 기대된다.
만약 1진을 상대했더라면 더 어려운 싸움을 했을 것”이라고 짚었다.,만약 1진을 상대했더라면 더 어려운 싸움을 했을 것”이라고 짚었다.
하지만 KIA의 허약한 불펜과 빈약한 타선 지원 탓에 번번이 승리를 놓쳤다.,하지만 KIA의 허약한 불펜과 빈약한 타선 지원 탓에 번번이 승리를 놓쳤다.
이들이 지난해 영화에 투자한 돈은 총 3188억원 정도다.,이들이 지난해 영화에 투자한 돈은 총 3188억원 정도다.
최근들어 24시간 내에 혈전용해제를 투여하여 망막의 혈류를 복구하여 시력을 회복시키려는 시도들이 있으나 아직 효과가 명확지는 않다.,최근들어 24시간 내에 혈전용해제를 투여하여 망막의 혈류를 복구하여 시력을 회복시키려는 시도들이 있으나 아직 효과가 명확지는 않다.
작가 정여울(43)은 산문집 '마흔에 관하여'에서 양쪽으로 치이며 할 말 제대로 못 하는 40대의 처지를 이렇게 말했다.,작가 정여울(43)은 산문집 '마흔에 관하여'에서 양쪽으로 치이며 할 말 제대로 못 하는 40대의 처지를 이렇게 말했다.
라이엇게임즈는 최대한 이용자를 위한 결정을 하겠다는 신념을 지키려 한다.,라이엇게임즈는 최대한 이용자를 위한 결정을 하겠다는 신념을 지키려 한다.
2. 클라우드형 공유 병원정보시스템,2. 클라우드형 공유 병원정보시스템
"미줄리나 의원은 ""러시아에서 가족 관계는 부모의 힘과 권위로 뒷받침된다""며 ""이 법은 이러한 전통문화를 지키기 위한 것""이라고 말했다.","미줄리나 의원은 ""<러시아:LOC>에서 가족 관계는 부모의 힘과 권위로 뒷받침된다""며 ""이 법은 이러한 전통문화를 지키기 위한 것""이라고 말했다."
다시 야구를 한다면 강속구와 컨트롤 중 무엇을 택하겠느냐고.,다시 야구를 한다면 강속구와 컨트롤 중 무엇을 택하겠느냐고.
운동 잠시 미루고 선교사로 한국에 오는 캐나다 체조 챔프 잭슨 페인 씨,운동 잠시 미루고 선교사로 <한국:LOC>에 오는 <캐나다:LOC> 체조 챔프 잭슨 페인 씨
질주하는 중국과 세계 랭킹 2위(GDP·국내총생산 기준) 경제국인 일본 사이에서 한국경제가 다시 위험에 빠질 것이라는 '신 샌드위치'론(論)이 제기되고 있다.,질주하는 <중국:LOC>과 세계 랭킹 2위(GDP·국내총생산 기준) 경제국인 <일본:LOC> 사이에서 <한국:LOC>경제가 다시 위험에 빠질 것이라는 '신 샌드위치'론(論)이 제기되고 있다.
"자택 겸 작업실 뒤편에 있는 북한산 등에서 영감을 받아 올해 그린 가로 130.3㎝, 세로 162.2㎝의 최신작이다.","자택 겸 작업실 뒤편에 있는 <북한산:LOC> 등에서 영감을 받아 올해 그린 가로 130.3㎝, 세로 162.2㎝의 최신작이다."
남편은 절대 못 고친다고요.,남편은 절대 못 고친다고요.
이 총재의 발언은 지난해 금융위기가 터진 뒤 기준금리를 연 2.0%까지 빠르게 끌어내렸던 한은이 풍부한 유동성을 바탕으로 한 부동산 시장의 상승 압력이 계속된다면 금리 인상을 통해 유동성 관리에 나설 수도 있음을 시사한 것으로 풀이된다.,이 총재의 발언은 지난해 금융위기가 터진 뒤 기준금리를 연 2.0%까지 빠르게 끌어내렸던 한은이 풍부한 유동성을 바탕으로 한 부동산 시장의 상승 압력이 계속된다면 금리 인상을 통해 유동성 관리에 나설 수도 있음을 시사한 것으로 풀이된다.
"박재완 “감세, 예정대로 추진해야”","박재완 “감세, 예정대로 추진해야”"
"""너나 잘하세요""라는 희대의 명대사를 남긴 '친절한 금자씨'(감독 박찬욱)가 개봉한 지 14년이 되었다.","""너나 잘하세요""라는 희대의 명대사를 남긴 '친절한 금자씨'(감독 박찬욱)가 개봉한 지 14년이 되었다."
한국 애니메이션의 자존심으로 불리는 <언더독>의 개봉(16일)을 앞두고 서울 강남구 압구정동 한 카페에서 만난 오성윤(56) 감독은 영화의 첫 구상을 이렇게 설명했다.,<한국:LOC> 애니메이션의 자존심으로 불리는 <언더독>의 개봉(16일)을 앞두고 <서울:LOC> <강남구:LOC> <압구정동:LOC> 한 카페에서 만난 오성윤(56) 감독은 영화의 첫 구상을 이렇게 설명했다.
"크라잉넛 앞엔 늘 ‘최초’, ‘선구자’라는 수식어가 따라붙는다.","크라잉넛 앞엔 늘 ‘최초’, ‘선구자’라는 수식어가 따라붙는다."
국가대표감독선임위는 남녀 국가대표팀과 23살 이하 대표팀을 관리·지원하는 분과위원회다.,국가대표감독선임위는 남녀 국가대표팀과 23살 이하 대표팀을 관리·지원하는 분과위원회다.
주행 중 가속능력은 쏘나타나 케이(K)5에 미치지 못했다.,주행 중 가속능력은 쏘나타나 케이(K)5에 미치지 못했다.
여 전 위원장은 문화체육관광부(문체부) 국정감사 과정을 묘사하며 국회의원들이 “도박을 게임이라 우기는 업계와 그걸 방조하는 행정에 면죄부를 나눠주고 있다”고 비판했다.,여 전 위원장은 문화체육관광부(문체부) 국정감사 과정을 묘사하며 국회의원들이 “도박을 게임이라 우기는 업계와 그걸 방조하는 행정에 면죄부를 나눠주고 있다”고 비판했다.
피아니스트로서 과정을 모두 밟은 듯 했지만 조금은 다른 길을 가고 있는 것이다.,피아니스트로서 과정을 모두 밟은 듯 했지만 조금은 다른 길을 가고 있는 것이다.
"넷플릭스는 ‘좋아하면 울리는’ ‘스위트홈’, 웨이브는 ‘녹두전’을 웹툰 원작으로 제작했다.","넷플릭스는 ‘좋아하면 울리는’ ‘스위트홈’, 웨이브는 ‘녹두전’을 웹툰 원작으로 제작했다."
"(영국 정치가 디즈레일리) ""한 사람의 죽음은 비극이고 백만 명의 죽음은 통계다.""(스탈린)","(<영국:LOC> 정치가 디즈레일리) ""한 사람의 죽음은 비극이고 백만 명의 죽음은 통계다.""(스탈린)"
얼비툭스를 대체할 블록버스터 신약 가능성이 있다는 설명이다.,얼비툭스를 대체할 블록버스터 신약 가능성이 있다는 설명이다.
"이날 기자회견에 함께 참석한 찰스 멍거 버크셔해서웨이 부회장은 “포스코는 제품 개발 능력, 효율적인 경영, 재무 상황 등의 측면에서 세계 최고 수준의 철강업체”라며 “한국과 같은 작은 나라에서 세계적인 수준의 기업이 나오기 쉽지 않은데 포스코 이외에도 여러 기업이 세계 최고 기업”이라고 한국 기업들을 치켜세웠다.","이날 기자회견에 함께 참석한 찰스 멍거 버크셔해서웨이 부회장은 “포스코는 제품 개발 능력, 효율적인 경영, 재무 상황 등의 측면에서 세계 최고 수준의 철강업체”라며 “<한국:LOC>과 같은 작은 나라에서 세계적인 수준의 기업이 나오기 쉽지 않은데 포스코 이외에도 여러 기업이 세계 최고 기업”이라고 <한국:LOC> 기업들을 치켜세웠다."
여 사장은 “최근 중국 쇼핑행사인 광군제에서 전자상거래업체인 알리바바가 하루만에 28조 원어치를 파는 것을 보면서 유통경로의 중요성을 다시 한번 절감했다”면서 “내년 상반기까지 농축수산물의 수요량과 공급량을 한 눈에 볼 수 있는 수급유통종합정보시스템을 구축할 것”이라고 말했다.,여 사장은 “최근 <중국:LOC> 쇼핑행사인 광군제에서 전자상거래업체인 알리바바가 하루만에 28조 원어치를 파는 것을 보면서 유통경로의 중요성을 다시 한번 절감했다”면서 “내년 상반기까지 농축수산물의 수요량과 공급량을 한 눈에 볼 수 있는 수급유통종합정보시스템을 구축할 것”이라고 말했다.
피해자 중엔 정신건강의학과에서 우울증과 불안장애를 새로 진단받은 사례도 있었다.,피해자 중엔 정신건강의학과에서 우울증과 불안장애를 새로 진단받은 사례도 있었다.
강 의장은 “투약 전 중등도였던 환자가 투여 후 3년이 지나도 경등도로 지속적으로 유지돼 일시적 효과가 아니라는 점을 증명했다”며 “단회 투여로 약효가 3년간 장기간 지속하는 것은 이례적”이라고 설명했다.,강 의장은 “투약 전 중등도였던 환자가 투여 후 3년이 지나도 경등도로 지속적으로 유지돼 일시적 효과가 아니라는 점을 증명했다”며 “단회 투여로 약효가 3년간 장기간 지속하는 것은 이례적”이라고 설명했다.
그런데 그것으로 무릎 통증이 드라마틱하게 좋아지는 것을 발견했지요.,그런데 그것으로 무릎 통증이 드라마틱하게 좋아지는 것을 발견했지요.
문제가 된 부분은 멜라니아 트럼프가 어렸을 적 부모님이 자신에게 했던 말을 언급한 부분이다.,문제가 된 부분은 멜라니아 트럼프가 어렸을 적 부모님이 자신에게 했던 말을 언급한 부분이다.
한국에서 사실상 제로베이스에서 시작하는 탈북민들이 열심히 일할 수 있는 환경이 마련돼 경제적으로 정착할 수 있으면 좋겠다.,<한국:LOC>에서 사실상 제로베이스에서 시작하는 탈북민들이 열심히 일할 수 있는 환경이 마련돼 경제적으로 정착할 수 있으면 좋겠다.
브루클린에 있는 게임·휴식공간인 ‘바이케드’도 2004년 개점 직후부터 풍력 전기를 사용하고 있다.,<브루클린:LOC>에 있는 게임·휴식공간인 ‘바이케드’도 2004년 개점 직후부터 풍력 전기를 사용하고 있다.
20위까지 순위가 발표되는데 제가 18위에 있는 거다.,20위까지 순위가 발표되는데 제가 18위에 있는 거다.
미사일 제어에 핵심인 '증압기'… 외국계 중개인 통해 반입한 듯,미사일 제어에 핵심인 '증압기'… 외국계 중개인 통해 반입한 듯
국내 법인 설립에 소극적인 북미의 해외 게임사와는 조금은 다른 행보다.,국내 법인 설립에 소극적인 <북미:LOC>의 해외 게임사와는 조금은 다른 행보다.
하지만 표준근로계약서는 장시간 노동-저임금-임금 체불의 악순환을 겪던 영화 스태프들의 열악한 처우를 개선하기 위해 많은 이들이 머리를 맞대고 힘을 모은 끝에 도입돼 '정착되는 중'이다.,하지만 표준근로계약서는 장시간 노동-저임금-임금 체불의 악순환을 겪던 영화 스태프들의 열악한 처우를 개선하기 위해 많은 이들이 머리를 맞대고 힘을 모은 끝에 도입돼 '정착되는 중'이다.
미국의 소장파 중 대표적인 일본통.,<미국:LOC>의 소장파 중 대표적인 <일본:LOC>통.
"또, 일부 건성 나이관련황반변성에서는 습성으로 진행하지 않으면서도 점점 시각 세포가 사라지는 지도모양위축으로 진행할 수도 있는데, 이 경우에는 점진적으로 시력저하가 발생하게 된다.","또, 일부 건성 나이관련황반변성에서는 습성으로 진행하지 않으면서도 점점 시각 세포가 사라지는 지도모양위축으로 진행할 수도 있는데, 이 경우에는 점진적으로 시력저하가 발생하게 된다."
실제 동사리를 관찰해보면 다채로운 색 변화를 보여주며 먹이 적응도 빠르고 제법 영리한 물고기라는 것을 느낄 수 있다.,실제 동사리를 관찰해보면 다채로운 색 변화를 보여주며 먹이 적응도 빠르고 제법 영리한 물고기라는 것을 느낄 수 있다.
"김세윤 원장은 ""척추 비수술 치료의 가장 큰 장점은 고령 환자나 만성질환자 등 수술이 어려운 환자들에게도 적용할 수 있다는 것""이라며 ""이번 연구를 통해 비수술적 치료법이 수술 치료의 효과적인 대안이 될 수 있다는 가능성이 확인됐다""고 말했다.","김세윤 원장은 ""척추 비수술 치료의 가장 큰 장점은 고령 환자나 만성질환자 등 수술이 어려운 환자들에게도 적용할 수 있다는 것""이라며 ""이번 연구를 통해 비수술적 치료법이 수술 치료의 효과적인 대안이 될 수 있다는 가능성이 확인됐다""고 말했다."
삼성전자는 반도체 경기가 1분기에 저점을 찍은 뒤 2분기부터 차츰 살아날 것으로 예상하고 있다.,삼성전자는 반도체 경기가 1분기에 저점을 찍은 뒤 2분기부터 차츰 살아날 것으로 예상하고 있다.
넷플릭스는 국내 제휴업체와 수익배분 비율을 정할 때 망 사용료 등을 함께 고려해 결정하는 것으로 알려졌다.,넷플릭스는 국내 제휴업체와 수익배분 비율을 정할 때 망 사용료 등을 함께 고려해 결정하는 것으로 알려졌다.
"그는 ""노래 '등불'의 가사처럼, 세상에는 모순된 게 너무 많은데, 추모제를 통해서 강을 건너간 두 PD님들의 뜻이　꼭 이루어지길 기원한다""라고 말했다.","그는 ""노래 '등불'의 가사처럼, 세상에는 모순된 게 너무 많은데, 추모제를 통해서 강을 건너간 두 PD님들의 뜻이　꼭 이루어지길 기원한다""라고 말했다."
문희상 비대위원장 등 지도부는 이날 연평도를 방문해 북한의 3차 핵실험 시도를 규탄하는 '한반도 평화안보선언문'을 발표했다.,문희상 비대위원장 등 지도부는 이날 <연평도:LOC>를 방문해 <북한:LOC>의 3차 핵실험 시도를 규탄하는 '<한반도:LOC> 평화안보선언문'을 발표했다.
학교 측은 입학 관련 서류를 50장 이내로 제출하라고 권고했다.,학교 측은 입학 관련 서류를 50장 이내로 제출하라고 권고했다.
탈보트(32)가 10일 프로야구 잠실 경기에서 3회말 퇴장당하기 전부터 그랬다.,탈보트(32)가 10일 프로야구 <잠실:LOC> 경기에서 3회말 퇴장당하기 전부터 그랬다.
"경기지방경찰청 산업기술유출수사대는 삼성모바일디스플레이의 대형 능동형 유기발광다이오드(AMOLED) 텔레비전 제조기술을 빼돌린 혐의(산업기술 유출 방지 및 보호, 부정경쟁 방지 및 영업비밀 보호법 위반)로 전 삼성모바일디스플레이 연구원 조아무개(46)씨의 구속영장을 신청했다고 5일 밝혔다.","경기지방경찰청 산업기술유출수사대는 삼성모바일디스플레이의 대형 능동형 유기발광다이오드(AMOLED) 텔레비전 제조기술을 빼돌린 혐의(산업기술 유출 방지 및 보호, 부정경쟁 방지 및 영업비밀 보호법 위반)로 전 삼성모바일디스플레이 연구원 조아무개(46)씨의 구속영장을 신청했다고 5일 밝혔다."
